1,24698E+15	1
1,24701E+16	1
1,24706E+15	1
1,24761E+16	1
1,24767E+16	1
1,24775E+15	1
1,24814E+16	1
1,24819E+16	1
1,24823E+16	2
1,24824E+16	1
1,24843E+16	1
1,24866E+16	1
1,24896E+16	4
1,24898E+16	1
1,24899E+16	1
1,2492E+16	1
1,2495E+15	1
1,24973E+16	1
1,24974E+16	1
1,25025E+16	1
1,25026E+15	1
1,25052E+15	1
1,25052E+16	1
1,25054E+16	1
1,25078E+16	1
1,25081E+16	1
1,25103E+14	1
1,25105E+16	1
1,25131E+16	1
1,25132E+16	1
1,25133E+15	3
1,25158E+16	1
1,25203E+16	1
1,25211E+16	2
1,25213E+15	1
1,25214E+15	1
1,25267E+16	1
1,25269E+16	1
1,25287E+15	1
1,25293E+16	1
1,25313E+16	1
1,25348E+15	3
1,25382E+16	1
1,25389E+16	1
1,25404E+16	1
1,25421E+16	1
1,25428E+15	1
1,25455E+16	1
1,25458E+15	1
1,2548E+16	1
1,25505E+16	1
1,25514E+16	2
1,25522E+16	1
1,25566E+15	1
1,25568E+16	1
1,25578E+15	1
1,25591E+16	1
1,25595E+15	2
1,25608E+16	1
1,25639E+15	2
1,25645E+16	1
1,25661E+16	1
1,25666E+16	1
1,25677E+15	2
1,25681E+16	1
1,25688E+16	1
1,25697E+16	1
1,25705E+16	1
1,25714E+16	1
1,25719E+16	2
1,25743E+16	1
1,25751E+15	1
1,25759E+15	1
1,25759E+16	2
1,25784E+15	1
1,25791E+16	1
1,25824E+16	2
1,25826E+16	1
1,25835E+16	1
1,25839E+16	1
1,25841E+16	2
1,25865E+16	1
1,25923E+16	1
1,25935E+15	1
1,2593E+16	1
1,25954E+16	1
1,25978E+16	1
1,25996E+15	1
1,26005E+16	1
1,26031E+16	1
1,26056E+16	1
1,26061E+16	1
1,26063E+16	1
1,26065E+15	1
1,26081E+16	1
1,26092E+15	1
1,26111E+16	2
1,26144E+15	2
1,26145E+15	1
1,26168E+15	2
1,26169E+15	1
1,2616E+15	1
1,26198E+15	1
1,26214E+15	2
1,26226E+16	6
1,26236E+16	1
1,26249E+16	3
1,2624E+16	1
1,26252E+15	1
1,2629E+16	1
1,26302E+16	1
1,26303E+16	1
1,26309E+15	1
1,26316E+16	1
1,26334E+15	1
1,26378E+15	1
1,26386E+16	1
1,2638E+16	2
1,26392E+16	6
1,26414E+16	2
1,2641E+15	1
1,2641E+16	1
1,26428E+16	1
1,26437E+16	1
1,26439E+16	1
1,26459E+16	1
1,26474E+16	2
1,26497E+16	1
1,26499E+16	1
1,26511E+16	1
1,26519E+15	1
1,26533E+15	1
1,26534E+16	1
1,26544E+16	1
1,26561E+16	2
1,26566E+15	1
1,26571E+16	1
1,26577E+16	1
1,26582E+16	2
1,26593E+16	1
1,26595E+16	1
1,26598E+15	2
1,26631E+16	1
1,26632E+16	2
1,26636E+15	1
1,26648E+16	1
1,2664E+16	1
1,26665E+16	1
1,26674E+16	2
1,26684E+16	3
1,26687E+16	1
1,26691E+16	3
1,26709E+15	1
1,26722E+16	1
1,26725E+16	1
1,26737E+16	2
1,26748E+16	1
1,26752E+15	1
1,26761E+15	1
1,26764E+16	2
1,26773E+13	1
1,26782E+16	2
1,26791E+16	1
1,26794E+16	2
1,26796E+16	2
1,26797E+16	1
1,26807E+16	1
1,26817E+15	2
1,26825E+16	1
1,26831E+16	3
1,26833E+16	1
1,26844E+16	2
1,2684E+16	1
1,26854E+15	1
1,26866E+16	1
1,26874E+16	2
1,26875E+16	1
1,2688E+16	1
1,26897E+16	1
1,2689E+16	2
1,26901E+16	1
1,26902E+16	1
1,26908E+16	2
1,26911E+16	2
1,26915E+16	1
1,26917E+16	1
1,26919E+15	1
1,26931E+15	1
1,26936E+16	3
1,26957E+16	2
1,26958E+15	1
1,26964E+16	1
1,26967E+16	1
1,26974E+16	1
1,26977E+16	3
1,26984E+16	1
1,26998E+16	4
1,269E+16	1
1,27005E+15	1
1,27017E+16	1
1,27018E+16	3
1,27019E+16	1
1,27024E+16	2
1,27025E+15	1
1,27037E+15	1
1,27038E+15	1
1,27039E+16	1
1,2703E+16	1
1,27046E+16	1
1,27057E+15	1
1,27057E+16	3
1,27059E+16	1
1,2706E+16	2
1,27071E+16	1
1,27076E+15	1
1,27082E+15	3
1,27086E+16	1
1,27087E+16	3
1,27117E+16	1
1,27122E+16	2
1,27128E+15	1
1,27141E+16	1
1,27143E+15	1
1,2714E+15	1
1,2715E+16	1
1,27163E+16	2
1,27176E+16	2
1,2717E+15	1
1,27183E+15	1
1,27187E+16	2
1,2718E+15	1
1,27199E+15	1
1,27202E+16	1
1,27219E+16	1
1,2721E+16	2
1,27222E+16	1
1,27229E+16	1
1,27233E+16	1
1,2723E+16	1
1,27245E+16	1
1,27249E+16	1
1,27253E+16	1
1,27269E+15	2
1,27277E+16	1
1,27281E+15	1
1,27288E+16	2
1,27289E+16	1
1,2728E+16	1
1,27297E+15	1
1,27304E+16	1
1,27312E+16	1
1,27324E+16	1
1,27331E+16	1
1,27333E+16	1
1,27336E+16	2
1,27338E+16	2
1,27355E+16	1
1,27358E+16	1
1,2735E+16	1
1,27372E+16	2
1,27375E+15	2
1,27375E+16	1
1,27389E+16	1
1,2738E+16	1
1,27391E+16	1
1,27394E+16	2
1,27397E+16	1
1,273E+16	1
1,27417E+15	5
1,27426E+16	1
1,27428E+16	1
1,27432E+16	1
1,27436E+16	1
1,2743E+16	1
1,27443E+15	1
1,27449E+16	1
1,27453E+16	1
1,27464E+16	2
1,27481E+15	2
1,27487E+16	1
1,2748E+15	1
1,27498E+16	1
1,27501E+16	4
1,27502E+16	3
1,27507E+16	1
1,27517E+16	1
1,27521E+16	2
1,27524E+15	1
1,2752E+16	2
1,27531E+16	1
1,27538E+16	2
1,27539E+16	2
1,27548E+16	1
1,27551E+16	1
1,27558E+16	2
1,2755E+16	1
1,27566E+14	1
1,27576E+16	1
1,27579E+16	1
1,27583E+15	5
1,27587E+16	1
1,27595E+16	1
1,2759E+16	1
1,27604E+16	3
1,27609E+16	1
1,27614E+16	1
1,27622E+16	4
1,27623E+16	2
1,27632E+16	8
1,27641E+16	2
1,27651E+16	2
1,2765E+16	2
1,27669E+16	3
1,27674E+15	2
1,27678E+16	1
1,27687E+15	2
1,27688E+16	2
1,27696E+15	1
1,27703E+16	1
1,27706E+15	1
1,27707E+16	1
1,27716E+16	2
1,27724E+16	1
1,27734E+16	1
1,27735E+16	1
1,27742E+16	1
1,27743E+15	1
1,27749E+16	1
1,27752E+15	1
1,27753E+15	1
1,27757E+15	1
1,27757E+16	1
1,27762E+14	1
1,27768E+16	2
1,27772E+16	2
1,27779E+15	2
1,27791E+16	1
1,2779E+16	1
1,27808E+16	1
1,27818E+16	2
1,27826E+16	1
1,27828E+16	1
1,27842E+16	1
1,27854E+15	1
1,2785E+16	1
1,27864E+15	1
1,27867E+16	1
1,27872E+16	1
1,27882E+16	1
1,27884E+16	4
1,2788E+15	1
1,278E+16	2
1,27902E+15	1
1,27902E+16	2
1,27909E+16	1
1,27912E+15	1
1,27914E+15	1
1,2791E+16	1
1,27922E+16	2
1,27927E+16	1
1,27929E+15	1
1,2792E+15	1
1,27932E+15	1
1,27934E+16	1
1,2794E+16	2
1,27955E+16	1
1,27958E+16	3
1,27962E+16	1
1,27963E+16	1
1,27966E+16	1
1,27971E+15	1
1,27974E+15	1
1,27976E+15	1
1,27976E+16	1
1,27983E+15	1
1,27985E+16	1
1,27987E+14	1
1,2799E+15	1
1,28003E+16	1
1,28009E+16	1
1,28021E+15	1
1,28024E+16	1
1,28025E+16	1
1,28028E+16	1
1,28042E+16	1
1,28053E+16	1
1,28055E+16	2
1,28058E+15	2
1,28062E+16	1
1,28063E+15	1
1,28069E+16	2
1,28075E+15	1
1,28081E+16	1
1,28094E+16	3
1,28111E+16	2
1,28112E+16	1
1,28123E+16	1
1,28128E+16	1
1,28141E+16	1
1,28143E+15	4
1,28144E+16	1
1,28145E+16	1
1,2814E+16	1
1,28154E+15	1
1,2815E+16	1
1,28161E+16	1
1,28162E+15	2
1,2816E+16	1
1,28172E+15	1
1,28178E+15	1
1,28184E+16	1
1,28194E+16	1
1,28205E+15	1
1,28211E+16	1
1,28222E+15	1
1,28227E+16	1
1,28233E+16	1
1,28244E+15	1
1,28247E+16	1
1,28255E+16	3
1,28256E+16	1
1,28262E+16	1
1,28265E+16	1
1,28274E+16	1
1,28276E+14	1
1,28277E+16	2
1,28278E+16	1
1,2827E+16	1
1,28287E+16	2
1,2828E+15	1
1,28294E+16	1
1,28301E+16	1
1,28303E+16	1
1,28316E+16	1
1,28319E+16	1
1,2831E+16	1
1,28324E+15	1
1,28326E+16	3
1,28328E+16	1
1,28338E+16	1
1,28342E+16	3
1,28345E+16	1
1,2834E+15	2
1,28352E+16	1
1,28361E+16	1
1,28367E+16	1
1,28378E+16	1
1,2837E+16	1
1,28381E+15	1
1,28391E+16	1
1,28392E+14	2
1,28393E+16	1
1,28396E+16	1
1,28418E+16	1
1,28425E+15	2
1,28429E+14	1
1,28436E+16	1
1,28463E+16	1
1,28476E+16	2
1,28497E+16	1
1,28502E+16	1
1,28523E+16	1
1,28525E+16	1
1,2852E+16	1
1,28538E+16	1
1,28553E+15	2
1,28556E+15	1
1,28575E+16	1
1,28596E+16	1
1,28604E+16	1
1,2862E+16	2
1,28632E+16	5
1,28635E+14	2
1,28638E+16	2
1,2863E+16	1
1,28642E+16	2
1,28645E+16	1
1,28649E+16	1
1,28657E+16	1
1,28662E+15	1
1,28665E+16	3
1,2866E+16	1
1,28677E+16	1
1,28715E+16	2
1,2873E+15	1
1,28741E+16	1
1,28744E+16	1
1,28746E+16	1
1,28752E+16	2
1,28755E+16	1
1,28775E+15	1
1,28778E+15	1
1,2877E+16	1
1,28785E+15	1
1,28788E+16	1
1,28793E+16	1
1,28794E+15	2
1,28798E+14	1
1,287E+15	3
1,28808E+15	1
1,28827E+15	1
1,28838E+16	1
1,28855E+16	1
1,28869E+16	2
1,28889E+15	1
1,2888E+14	1
1,28909E+15	1
1,28911E+16	1
1,28924E+16	1
1,28935E+15	1
1,28936E+16	1
1,28938E+16	1
1,28951E+16	2
1,2895E+16	1
1,28991E+15	1
1,29005E+16	1
1,29009E+16	1
1,29032E+16	1
1,29046E+15	1
1,29051E+15	1
1,29073E+15	1
1,29076E+16	1
1,29101E+16	1
1,29104E+16	1
1,29107E+15	1
1,29125E+15	1
1,29129E+16	1
1,2914E+16	1
1,29154E+14	1
1,29154E+16	1
1,29155E+15	2
1,29167E+16	2
1,29182E+16	1
1,29184E+16	1
1,2918E+15	1
1,29215E+16	1
1,29224E+16	1
1,29237E+15	1
1,29249E+15	1
1,2926E+16	1
1,29278E+16	1
1,29305E+16	1
1,29316E+15	1
1,29319E+16	1
1,29328E+16	1
1,2936E+15	1
1,29382E+15	1
1,29386E+16	1
1,29393E+16	1
1,29432E+14	1
1,2944E+16	1
1,29502E+16	1
1,2951E+16	1
1,29582E+16	1
1,29641E+16	1
1,29653E+16	1
1,29741E+16	1
1,29815E+16	1
1,29825E+16	1
1,29863E+16	1
1,2987E+16	1
1,29893E+15	1
1,29962E+15	1
1,299E+16	1
1,30073E+16	1
1,30102E+16	1
1,30115E+16	1
1,3011E+16	1
1,30266E+16	1
1,30272E+16	1
1,30304E+16	1
1,30314E+16	1
1,30339E+16	1
1,30383E+16	1
1,30435E+16	2
1,30464E+16	1
1,30487E+16	1
1,30489E+16	1
1,30507E+16	1
1,30514E+15	1
1,30526E+16	1
1,30549E+16	1
1,30562E+16	1
1,30565E+15	1
1,30573E+15	1
1,30619E+15	1
1,30669E+15	1
1,30707E+16	1
1,30715E+16	1
1,30723E+16	1
1,30726E+16	1
1,30745E+15	1
1,30754E+16	1
1,30755E+16	1
1,30833E+16	1
1,30901E+16	1
1,30933E+16	1
1,30945E+16	1
1,30947E+16	1
1,30975E+16	1
1,30982E+16	5
1,31036E+16	1
1,31073E+16	1
1,3107E+16	4
1,31081E+16	1
1,31083E+16	1
1,31111E+16	1
1,3111E+16	2
1,31144E+16	1
1,31158E+15	1
1,31184E+16	1
1,31191E+16	1
1,31192E+16	6
1,31199E+16	2
1,3121E+15	1
1,31229E+16	1
1,31238E+16	1
1,31275E+16	4
1,31281E+16	1
1,31303E+15	1
1,31309E+15	1
1,31346E+16	1
1,31358E+16	2
1,31364E+16	1
1,31412E+16	1
1,31441E+16	1
1,31468E+16	1
1,3146E+16	1
1,31476E+16	1
1,31487E+15	1
1,31489E+16	1
1,31524E+16	1
1,31573E+15	1
1,31601E+15	1
1,31607E+16	3
1,31633E+15	1
1,31647E+16	1
1,31649E+16	1
1,31662E+16	1
1,31703E+16	1
1,31713E+16	1
1,3172E+16	1
1,31733E+16	1
1,31773E+15	2
1,31825E+16	1
1,3182E+16	1
1,31833E+16	2
1,31839E+16	1
1,31847E+16	1
1,31848E+16	1
1,31861E+16	3
1,31888E+16	1
1,31902E+16	1
1,31939E+15	1
1,3193E+15	1
1,31948E+16	1
1,31949E+16	1
1,3194E+16	2
1,31957E+16	1
1,31977E+16	1
1,31983E+15	1
1,31989E+16	1
1,32019E+16	1
1,32024E+16	1
1,32065E+16	1
1,32068E+15	1
1,3206E+16	1
1,32075E+15	1
1,32093E+16	1
1,32111E+16	2
1,32117E+16	1
1,32172E+16	1
1,3219E+16	1
1,32202E+16	1
1,32233E+16	1
1,32236E+16	1
1,3223E+16	1
1,3224E+16	1
1,32256E+15	1
1,32267E+15	1
1,32276E+16	1
1,32278E+16	1
1,32292E+16	1
1,32308E+16	1
1,32311E+16	1
1,32341E+16	1
1,32356E+16	1
1,32371E+16	1
1,32375E+14	1
1,32392E+16	1
1,32393E+16	1
1,32398E+15	1
1,32402E+15	1
1,32416E+16	1
1,32425E+15	1
1,32431E+16	1
1,32443E+16	1
1,32449E+16	3
1,32477E+16	1
1,32482E+15	1
1,32486E+14	1
1,32488E+16	1
1,3249E+16	1
1,32508E+15	1
1,32537E+16	1
1,3253E+16	1
1,32547E+16	1
1,32549E+16	1
1,32555E+16	2
1,32557E+16	1
1,32568E+15	1
1,3256E+15	1
1,32582E+16	1
1,32587E+16	1
1,32604E+16	1
1,32614E+16	1
1,32638E+16	1
1,32649E+16	1
1,32684E+16	1
1,32727E+16	1
1,32756E+15	1
1,32758E+15	1
1,32774E+16	1
1,32779E+16	1
1,32798E+16	2
1,3279E+16	1
1,327E+16	1
1,32842E+15	1
1,32895E+16	1
1,32898E+16	1
1,32903E+15	1
1,32943E+16	1
1,3294E+16	1
1,32954E+16	1
1,32963E+16	1
1,32966E+15	1
1,32966E+16	1
1,32982E+16	1
1,32983E+16	1
1,32985E+16	1
1,32993E+16	1
1,3299E+16	1
1,33016E+16	1
1,33049E+16	1
1,33066E+16	1
1,33074E+16	2
1,33094E+16	2
1,33121E+16	1
1,33126E+15	1
1,33126E+16	1
1,33127E+16	1
1,33152E+15	2
1,33152E+16	1
1,33154E+16	1
1,33158E+16	1
1,33159E+15	1
1,33178E+16	1
1,33184E+16	1
1,33186E+15	1
1,33206E+16	1
1,33207E+16	1
1,33235E+16	1
1,33238E+16	1
1,33262E+15	1
1,33263E+16	2
1,33266E+16	1
1,33276E+16	4
1,33292E+15	2
1,33308E+15	1
1,33319E+16	4
1,33348E+16	1
1,33363E+15	1
1,33374E+15	1
1,33375E+15	1
1,33401E+15	1
1,33408E+16	1
1,33425E+15	1
1,33451E+16	1
1,33452E+16	1
1,33456E+16	1
1,33461E+14	1
1,33482E+16	1
1,33486E+16	1
1,33488E+15	1
1,3348E+15	1
1,33509E+16	1
1,33542E+15	1
1,33544E+16	1
1,33546E+16	2
1,33567E+16	2
1,33569E+15	1
1,33569E+16	1
1,33573E+16	2
1,33586E+15	1
1,33592E+15	1
1,33622E+16	2
1,33632E+15	1
1,33639E+15	1
1,3363E+14	2
1,33643E+15	1
1,33646E+15	1
1,33653E+15	1
1,33658E+15	1
1,33659E+16	1
1,33663E+16	1
1,33664E+16	1
1,33666E+15	1
1,33677E+15	1
1,33686E+15	1
1,33705E+16	1
1,33714E+16	1
1,33716E+15	1
1,33721E+16	2
1,3372E+16	1
1,33733E+16	2
1,33741E+16	1
1,33743E+16	1
1,33744E+16	1
1,3377E+15	1
1,33781E+15	1
1,33791E+16	1
1,33795E+15	1
1,33798E+15	1
1,3379E+16	1
1,33811E+16	1
1,33823E+15	1
1,33825E+16	1
1,33826E+16	1
1,33827E+16	1
1,33834E+15	1
1,33853E+16	1
1,33858E+16	1
1,3385E+15	1
1,33862E+15	1
1,33875E+15	1
1,33876E+15	1
1,33881E+16	1
1,33887E+16	1
1,33889E+14	2
1,33897E+15	1
1,33899E+16	2
1,3389E+16	1
1,33901E+16	2
1,33904E+15	1
1,33908E+15	1
1,33932E+15	1
1,33932E+16	1
1,33938E+16	1
1,33942E+16	1
1,33943E+16	1
1,33945E+16	1
1,3394E+14	1
1,33951E+15	3
1,33956E+16	1
1,33965E+16	1
1,33972E+16	3
1,33976E+15	1
1,33984E+16	1
1,33996E+16	1
1,34011E+16	1
1,34025E+16	2
1,34027E+15	1
1,34033E+15	1
1,34034E+14	1
1,34038E+15	1
1,34043E+16	1
1,34051E+14	1
1,34051E+15	1
1,34052E+16	1
1,34053E+16	1
1,34056E+16	2
1,3406E+15	1
1,34076E+16	1
1,34081E+16	1
1,34103E+15	1
1,34113E+15	1
1,34116E+16	1
1,34121E+15	1
1,34122E+16	2
1,34124E+15	1
1,34127E+15	1
1,34127E+16	1
1,34132E+16	1
1,34136E+16	1
1,34138E+15	2
1,34144E+15	2
1,34146E+16	1
1,34151E+16	1
1,34157E+16	2
1,34159E+16	1
1,34163E+15	1
1,34164E+15	1
1,34167E+16	1
1,34171E+16	2
1,34177E+16	1
1,34182E+16	1
1,34191E+16	1
1,34196E+16	2
1,3419E+16	1
1,341E+16	1
1,34209E+16	2
1,34212E+16	1
1,34215E+16	1
1,34216E+15	1
1,34218E+16	2
1,34231E+16	1
1,34237E+15	1
1,34241E+16	1
1,34246E+16	1
1,34252E+15	1
1,34252E+16	2
1,34258E+16	1
1,34268E+16	2
1,3426E+16	1
1,34275E+15	1
1,34275E+16	1
1,34278E+16	1
1,34284E+14	1
1,34295E+16	2
1,34305E+14	2
1,34308E+15	3
1,34312E+16	1
1,34318E+15	1
1,34322E+16	1
1,34328E+16	1
1,34334E+16	2
1,34335E+15	1
1,34335E+16	2
1,34338E+16	4
1,34341E+15	2
1,34341E+16	1
1,34342E+16	1
1,34345E+16	1
1,34352E+16	1
1,34369E+16	1
1,34378E+15	1
1,3438E+15	1
1,34392E+14	1
1,34392E+15	1
1,34395E+16	3
1,34399E+15	7
1,34401E+16	1
1,34404E+16	1
1,34409E+16	2
1,34413E+16	1
1,34416E+16	3
1,34418E+16	1
1,34425E+16	1
1,34429E+15	3
1,34439E+16	1
1,34446E+16	1
1,34448E+15	1
1,34456E+16	1
1,34459E+16	8
1,34471E+16	1
1,34477E+16	1
1,34478E+16	2
1,34481E+16	1
1,34486E+16	2
1,34492E+16	1
1,34495E+16	3
1,34497E+16	1
1,34499E+16	1
1,3449E+16	5
1,344E+16	1
1,34502E+15	1
1,34503E+16	2
1,34505E+15	1
1,34508E+16	1
1,34516E+15	7
1,34525E+16	2
1,34528E+14	1
1,3452E+15	7
1,34534E+16	1
1,34537E+16	1
1,34542E+16	1
1,34546E+16	6
1,34555E+16	1
1,34559E+16	3
1,3455E+15	4
1,34568E+15	2
1,34572E+16	1
1,34576E+15	4
1,34579E+16	1
1,34581E+16	6
1,34594E+16	2
1,34598E+16	1
1,3459E+16	1
1,34602E+16	2
1,34604E+16	1
1,34607E+15	3
1,34611E+16	3
1,34619E+16	1
1,34624E+16	4
1,34628E+15	1
1,34628E+16	1
1,3462E+16	1
1,34631E+15	1
1,34632E+16	2
1,34637E+16	8
1,34639E+16	2
1,34645E+16	3
1,34648E+16	1
1,34654E+15	1
1,34654E+16	1
1,34656E+16	1
1,34658E+16	1
1,3465E+16	3
1,34663E+16	3
1,34667E+16	13
1,3466E+16	2
1,34674E+16	1
1,34676E+16	6
1,34681E+15	1
1,34682E+16	1
1,34684E+16	2
1,34688E+15	1
1,3468E+16	4
1,34692E+16	1
1,34698E+15	7
1,34706E+16	1
1,34714E+15	1
1,34715E+16	2
1,34716E+15	1
1,3471E+15	1
1,34728E+16	8
1,34733E+16	1
1,34736E+16	1
1,34741E+16	2
1,34745E+16	2
1,34758E+16	11
1,34766E+16	1
1,34769E+16	1
1,34771E+15	1
1,34776E+16	2
1,34779E+16	1
1,34784E+15	1
1,34785E+15	1
1,34794E+16	1
1,34796E+16	3
1,34801E+16	1
1,34806E+16	1
1,34807E+16	1
1,34809E+16	3
1,34814E+15	1
1,34819E+16	7
1,34826E+16	2
1,34831E+15	2
1,34844E+16	1
1,34848E+16	1
1,34849E+16	4
1,34857E+16	2
1,34862E+16	1
1,34864E+16	1
1,34867E+16	1
1,34869E+16	1
1,34871E+16	1
1,34887E+16	2
1,3488E+16	9
1,34892E+16	5
1,34904E+16	1
1,34905E+16	1
1,34912E+16	1
1,34917E+16	5
1,3491E+16	1
1,34921E+15	1
1,34922E+16	3
1,34928E+16	1
1,3493E+14	2
1,34942E+16	1
1,34943E+16	1
1,34947E+16	2
1,34953E+15	3
1,34958E+16	2
1,34965E+16	2
1,34969E+16	1
1,34971E+16	1
1,34972E+16	2
1,34977E+16	1
1,34978E+15	4
1,34983E+16	8
1,34984E+16	4
1,34996E+16	1
1,35003E+16	1
1,35008E+16	3
1,35014E+14	1
1,35026E+15	1
1,3502E+16	2
1,35036E+15	1
1,35037E+16	1
1,35038E+16	2
1,35042E+16	1
1,35044E+15	5
1,35051E+16	1
1,35056E+15	1
1,35062E+16	1
1,35068E+15	4
1,35069E+16	1
1,35074E+14	1
1,35078E+16	1
1,35081E+15	3
1,35087E+16	1
1,35092E+16	1
1,35093E+16	1
1,35095E+16	1
1,35099E+16	1
1,35105E+15	1
1,35108E+15	1
1,35111E+16	2
1,35117E+16	3
1,35123E+16	2
1,35129E+15	4
1,35135E+16	1
1,35141E+15	2
1,35147E+16	1
1,35151E+15	1
1,35159E+16	2
1,35179E+16	1
1,35186E+16	1
1,35193E+16	1
1,35196E+14	1
1,35196E+16	1
1,3519E+16	3
1,35202E+15	1
1,35208E+16	4
1,35216E+16	2
1,3522E+16	2
1,35231E+16	1
1,35244E+16	2
1,35251E+16	2
1,35256E+16	1
1,35262E+16	2
1,35268E+16	2
1,35273E+16	1
1,35281E+15	4
1,35293E+15	1
1,35305E+16	3
1,35311E+16	2
1,3531E+16	3
1,35323E+16	2
1,35329E+16	1
1,35335E+15	1
1,35342E+16	2
1,35344E+15	1
1,35345E+15	1
1,3534E+16	1
1,35354E+16	1
1,35358E+16	2
1,35365E+16	1
1,35372E+16	1
1,35377E+16	3
1,35384E+16	1
1,35389E+16	1
1,35393E+16	1
1,35396E+16	2
1,35407E+16	2
1,35408E+16	1
1,35412E+16	1
1,35414E+16	2
1,35419E+16	1
1,35435E+16	1
1,35438E+15	1
1,35468E+15	1
1,35475E+15	1
1,35487E+15	3
1,35498E+14	1
1,35506E+16	1
1,35514E+16	1
1,35529E+16	3
1,35534E+16	1
1,35544E+16	1
1,35552E+16	2
1,35555E+16	1
1,3557E+16	1
1,35597E+15	2
1,35601E+15	1
1,35605E+16	1
1,35608E+16	2
1,35619E+16	1
1,3562E+16	1
1,35635E+15	3
1,35638E+16	2
1,35639E+16	1
1,35646E+16	1
1,35654E+15	1
1,35658E+16	1
1,3565E+16	1
1,35685E+16	2
1,35692E+16	3
1,35698E+16	1
1,35706E+14	1
1,35709E+15	1
1,35742E+16	1
1,35753E+14	1
1,35753E+16	1
1,35755E+16	1
1,35756E+16	1
1,35764E+16	1
1,35772E+16	1
1,35775E+16	1
1,35776E+16	1
1,35791E+15	1
1,35797E+16	1
1,35802E+16	5
1,35816E+16	1
1,35821E+15	1
1,35825E+16	1
1,35832E+16	1
1,3584E+15	1
1,35851E+16	1
1,35882E+16	3
1,35885E+16	1
1,35896E+15	2
1,358E+15	1
1,35916E+16	2
1,35948E+16	1
1,3594E+16	1
1,35952E+16	1
1,35961E+16	1
1,3597E+16	1
1,35995E+16	1
1,35998E+16	1
1,36016E+15	1
1,36038E+16	1
1,3603E+16	1
1,3605E+16	1
1,3606E+16	1
1,36079E+15	5
1,3607E+16	3
1,36099E+16	2
1,36109E+16	1
1,36114E+16	1
1,36122E+16	1
1,36131E+16	1
1,36133E+16	4
1,3613E+16	1
1,36142E+15	1
1,36148E+16	1
1,36155E+15	1
1,36162E+16	1
1,36171E+16	1
1,36173E+16	1
1,36184E+15	2
1,36199E+16	1
1,3621E+16	1
1,36236E+16	1
1,36242E+16	2
1,36244E+16	1
